pizza marghetta,https://www.youtube.com/watch?v=KCIGy7lt_Og,0:01:03.500000,"i think is generally, you know, kind of the best out there, but use obviously whatever is available.",13
pizza marghetta,https://www.youtube.com/watch?v=KCIGy7lt_Og,0:01:09.240000,"whatever expression, whatever you like so let 's go ahead and make our margarita pizza.",14
pizza marghetta,https://www.youtube.com/watch?v=KCIGy7lt_Og,0:01:14.380000,i 've got a pasta dough that i just rolled out or kind of pulled apart.,15
pizza marghetta,https://www.youtube.com/watch?v=KCIGy7lt_Og,0:01:19.430000,pull apart is not the right word.,16
pizza marghetta,https://www.youtube.com/watch?v=KCIGy7lt_Og,0:01:20.960000,"i pulled in kind of stretched it out, got a, got, a nice flat doh.",17
pizza marghetta,https://www.youtube.com/watch?v=KCIGy7lt_Og,0:01:25.660000,"here you can find how i do it out on the website, and then i 've also got my basic classic tomato sauce plus that i use for just about all my pizzas, an i 'm going to go ahead and lay that down in a, in a nice coat and i like you know, probably frankly i probably like a medium amount of sauce people, people have said little bit less a little bit more i kind of like it a little bit right in the middle use, the back of the spoon there, yeah, you spoon it out with the front, then just kind of use the back spread it out.",18
pizza marghetta,https://www.youtube.com/watch?v=KCIGy7lt_Og,0:02:02.190000,"it certainly does not have to be perfectly, even all around.",19
pizza marghetta,https://www.youtube.com/watch?v=KCIGy7lt_Og,0:02:06.660000,"if you got little spots like that, it 's really not a big deal.",20
pizza marghetta,https://www.youtube.com/watch?v=KCIGy7lt_Og,0:02:10.720000,and then i like to use our leave about half an inch all the way around the pizza.,21
pizza marghetta,https://www.youtube.com/watch?v=KCIGy7lt_Og,0:02:16.540000,"you do n't want to you do n't want to get any big massive puddles in there if you 've got half an inch of, of sauce sitting over here.",22
pizza marghetta,https://www.youtube.com/watch?v=KCIGy7lt_Og,0:02:23.920000,"definitely you want to smooth that out so margarita pizza, i 've got some mozzarella cheese.",23
pizza marghetta,https://www.youtube.com/watch?v=KCIGy7lt_Og,0:02:30.800000,this is actually barada cheese which is a kind of a version of mozzarella.,24
pizza marghetta,https://www.youtube.com/watch?v=KCIGy7lt_Og,0:02:35.110000,i 'm going to go ahead and lay this down.,25
pizza marghetta,https://www.youtube.com/watch?v=KCIGy7lt_Og,0:02:37.650000,"a few pieces kind of interspersed throughout the, throughout the slice or throughout the pizza and these are, these are probably quarter.",26
pizza marghetta,https://www.youtube.com/watch?v=KCIGy7lt_Og,0:02:48.830000,inch half an inch slices.,27
pizza marghetta,https://www.youtube.com/watch?v=KCIGy7lt_Og,0:02:52.540000,then i 'm going to spread out.,28
pizza marghetta,https://www.youtube.com/watch?v=KCIGy7lt_Og,0:02:55.900000,"maybe we fit one more in there, how about this guy right there and maybe one more, one more rate in the middle there and then um sauce little bit , mozzarella.",29
pizza marghetta,https://www.youtube.com/watch?v=KCIGy7lt_Og,0:03:13.630000,and then you can lay some basil down now.,30
pizza marghetta,https://www.youtube.com/watch?v=KCIGy7lt_Og,0:03:16.710000,the basel i like to.,31
pizza marghetta,https://www.youtube.com/watch?v=KCIGy7lt_Og,0:03:17.950000,"i like to press down a little bit to make sure that it stays down, stays down as it cooks if it stays down it.",32
pizza marghetta,https://www.youtube.com/watch?v=KCIGy7lt_Og,0:03:27.800000,"and so it 's like going to burn in the oven, which, which i do n't really like burnt basil, so go ahead.",33
pizza marghetta,https://www.youtube.com/watch?v=KCIGy7lt_Og,0:03:36.530000,"and you just kind of push it a little bit get it into the right, places, you know, obviously terribly is if you need to that looks , good.",34
pizza marghetta,https://www.youtube.com/watch?v=KCIGy7lt_Og,0:03:45.160000,"let 's go ahead and pop this in the oven, so in the interest of full disclosure.",35
pizza marghetta,https://www.youtube.com/watch?v=KCIGy7lt_Og,0:03:51.060000,"i put my margarita pizza together without putting any fresh tomatoes on it, which is not what i want to do.",36
pizza marghetta,https://www.youtube.com/watch?v=KCIGy7lt_Og,0:03:57.690000,"i had actually already put it in the oven, when i realized that i spotted the tomatoes not a big deal, and you just grab it out of the oven and layer tomatoes down there nobody is going to know.",37
pizza marghetta,https://www.youtube.com/watch?v=KCIGy7lt_Og,0:04:09.310000,"they went on late let me just pop that right back in the oven, and we should be good to go in a few minutes.",38
pizza marghetta,https://www.youtube.com/watch?v=KCIGy7lt_Og,0:04:14.760000,so here 's my pizza.,39
pizza marghetta,https://www.youtube.com/watch?v=KCIGy7lt_Og,0:04:16.340000,margherita just pulled out of the oven.,40
pizza marghetta,https://www.youtube.com/watch?v=KCIGy7lt_Og,0:04:19.280000,i actually kept it on the pizza stone.,41
pizza marghetta,https://www.youtube.com/watch?v=KCIGy7lt_Og,0:04:21.790000,that 's a that 's something i normally do and let it actually cool down on the stone.,42
pizza marghetta,https://www.youtube.com/watch?v=KCIGy7lt_Og,0:04:26.100000,i find that keeps the crust nice and crispy and this one.,43
pizza marghetta,https://www.youtube.com/watch?v=KCIGy7lt_Og,0:04:31.040000,i do n't know if you can tell on camera.,44
pizza marghetta,https://www.youtube.com/watch?v=KCIGy7lt_Og,0:04:32.360000,"but if you do like that, the top kind of jiggles a little bit totally fine totally normal, just means it needs to rest calm down, solidify a little bit.",45
pizza marghetta,https://www.youtube.com/watch?v=KCIGy7lt_Og,0:04:41.110000,but i 've got a perfect little pizza here.,46
pizza marghetta,https://www.youtube.com/watch?v=KCIGy7lt_Og,0:04:44.120000,hope you make it and i 'll see you next time on no recipe required.,47
kung pao chicken,https://www.youtube.com/watch?v=4nxbRG6-sfw,0:00:01.270000,"today , i 'm making kung pao chicken.",0
kung pao chicken,https://www.youtube.com/watch?v=4nxbRG6-sfw,0:00:03.050000,"and i 'm using a recipe from the book land of plenty, and i 'll be sure to include a link to a recipe now.",1
kung pao chicken,https://www.youtube.com/watch?v=4nxbRG6-sfw,0:00:09.780000,"the first thing i 'm going to do so, i want to make my marinade.",2
kung pao chicken,https://www.youtube.com/watch?v=4nxbRG6-sfw,0:00:12.740000,"i have some water in the bowl, a little bit of salt i have some rice wine, some light soy sauce, some corn starch mix.",3
kung pao chicken,https://www.youtube.com/watch?v=4nxbRG6-sfw,0:00:46.840000,put it on the chicken.,4
kung pao chicken,https://www.youtube.com/watch?v=4nxbRG6-sfw,0:00:50.900000,give the chicken a good mix.,5
